fragment_smiles,frequency,heavy_atoms,dummy_atoms,logp,mw,tpsa,hbd,hba,rotbonds,fsp3,n_atoms,o_atoms,s_atoms,halogen_count,aromatic_ring_count,aliphatic_ring_count,heterocycles_total,n_heterocycles_count,o_heterocycles_count,s_heterocycles_count,label_lipophilic,label_hydrophilic,label_amphiphilic,label_high_flexibility,label_high_mw,label_high_sp3,label_has_aromatic_ring,label_has_aliphatic_ring,label_high_hbd,label_high_hba,label_high_tpsa,label_low_tpsa,label_acidic,label_basic,label_zwitterionic,label_neutral,label_nucleophilic,label_electrophilic,label_strong_ewg,label_aromatic_ring,label_multi_aromatic,label_has_heterocycle,label_multi_heterocycle,label_n_heterocycle,label_o_heterocycle,label_s_heterocycle,label_has_halogen,label_high_halogen,label_nitrogen_rich,label_oxygen_rich,label_sulfur_rich,label_bioisostere,label_has_amide,label_has_ester
[15*][C@@H]1CCc2cc([16*])ccc2[C@@H]1C,2,11,2,2.2487000000000004,144.21699999999998,0.0,0,0,0,0.45454545454545453,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@@H]1CCc2cc([16*])ccc2[C@H]1C,2,11,2,2.2487000000000004,144.21699999999998,0.0,0,0,0,0.45454545454545453,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1[nH+]cccc1[16*],2,6,2,-1.1501000000000003,78.094,14.14,0,0,0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*][NH+]1CCC(=NNC([6*])=O)CC1,2,10,2,-1.2556999999999994,140.166,45.9,2,2,1,0.6666666666666666,3,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
[5*]NC1=[NH+]C(C)(C)[C@@H](C)C1,2,9,1,-0.6622000000000001,126.20299999999999,26.0,2,1,0,0.8571428571428571,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]NC1=[NH+]C(C)(C)[C@H](C)C1,2,9,1,-0.6622000000000001,126.20299999999999,26.0,2,1,0,0.8571428571428571,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc2[nH]c3c(c2c1)C[C@@H](C)CC3,2,14,1,2.4673000000000007,184.26199999999994,15.79,1,0,0,0.38461538461538464,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@H]1Nc2ccc([16*])cc2[C@@H]2C=CC[C@@H]12,2,13,2,1.8217999999999999,169.22699999999998,12.03,1,1,0,0.3333333333333333,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1[nH+]c(C)c([16*])cc1C#N,2,9,2,-0.97,117.13099999999999,37.93,0,1,0,0.14285714285714285,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@H]1Nc2c([16*])cccc2[C@@H]2C=CC[C@H]12,2,13,2,1.8218,169.22699999999998,12.03,1,1,0,0.3333333333333333,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]N1C[C@@H](C)[C@@H](O)C[C@H]1C,2,9,1,0.5419,128.19499999999996,23.47,1,2,0,1.0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1csc2nc3ccccc3n12,2,12,1,1.7236,173.22,17.3,0,3,0,0.0,2,0,1,0,3,0,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
[15*][C@]12CC[C@](C)([C@H]1Br)C2(C)C,2,10,1,3.2978000000000023,202.11499999999998,0.0,0,0,0,1.0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[16*]c1ccc([C@@H]2[NH2+]CCc3[nH]cnc32)cc1,2,15,1,-0.20679999999999943,199.25700000000003,45.29,2,1,1,0.25,3,0,0,0,2,1,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
[16*]c1ccc([C@H]2[NH2+]CCc3[nH]cnc32)cc1,2,15,1,-0.20679999999999943,199.25700000000003,45.29,2,1,1,0.25,3,0,0,0,2,1,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
[16*]c1c(C)[nH]c2c(C)cc(Cl)cc12,2,12,1,2.6127400000000005,178.64199999999997,15.79,1,0,0,0.2,1,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
[15*][C@@H]1CCC[C@H]1[NH3+],2,6,1,0.11859999999999998,85.15,27.64,1,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*][C@H]1Nc2c(ccc(C)c2C)[C@@H]2C=CC[C@@H]12,2,15,1,3.2640400000000023,198.289,12.03,1,1,0,0.42857142857142855,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*][C@@H]1Cc2ccccc2[C@H]1Cl,2,10,1,2.860400000000001,151.61599999999999,0.0,0,0,0,0.3333333333333333,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[15*][C@H]1Cc2ccccc2[C@H]1Cl,2,10,1,2.860400000000001,151.61599999999999,0.0,0,0,0,0.3333333333333333,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[13*][C@@H]1Nc2ccc(C)cc2[C@@H]2C=CC[C@@H]12,2,14,1,2.9556200000000015,184.262,12.03,1,1,0,0.38461538461538464,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1CC[C@H](C)CCN1,2,8,1,1.2713999999999999,112.19600000000001,12.03,1,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*][C@@H](O)[C@H](C)[NH3+],2,5,1,-1.5154999999999994,75.111,47.870000000000005,2,1,1,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@]1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2,10,1,2.1033999999999997,137.202,17.07,0,1,0,0.8888888888888888,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@]1(C)[C@H]2CC[C@]1(C)C(=O)C2,2,10,1,2.1033999999999997,137.202,17.07,0,1,0,0.8888888888888888,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1Nc2c(C)ccc(C)c2[C@@H]2C=CC[C@@H]12,2,15,1,3.2640400000000023,198.289,12.03,1,1,0,0.42857142857142855,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1Nc2c(C)ccc(C)c2[C@@H]2C=CC[C@H]12,2,15,1,3.2640400000000023,198.289,12.03,1,1,0,0.42857142857142855,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1Nc2ccc(C)cc2[C@@H]2C=CC[C@H]12,2,14,1,2.9556200000000015,184.262,12.03,1,1,0,0.38461538461538464,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@H]1CC[C@H](C)CCN1,2,8,1,1.2713999999999999,112.19600000000001,12.03,1,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]N1[C@@H]([13*])[C@@H]1C,2,4,2,0.030199999999999894,55.08,3.01,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]N1CCC(C2CC[NH2+]CC2)CC1,2,12,1,0.13610000000000033,168.284,19.85,1,1,1,1.0,2,0,0,0,0,2,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
[15*][C@@H]1C[C@@H]2C=C[C@@H]1C2,2,7,1,1.9202000000000001,93.149,0.0,0,0,0,0.7142857142857143,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1[nH+]c2ccccc2c(N)c1C,2,12,1,0.7191200000000001,158.20399999999995,40.16,1,1,0,0.1,2,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
[4*]CC(C)(C)[NH3+],2,5,1,-0.02549999999999991,73.139,27.64,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1([15*])C[C@@H](C)C[NH+](C)C1,2,8,2,-0.24430000000000018,112.196,4.44,1,0,0,1.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1CC[C@@H](C)CCN1,2,8,1,1.2713999999999999,112.19600000000001,12.03,1,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@H]1CC[C@@H](C)CCN1,2,8,1,1.2713999999999999,112.19600000000001,12.03,1,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[4*][C@]1([15*])C[C@]12C[C@@]2([15*])C,2,6,3,1.7228999999999999,79.12199999999999,0.0,0,0,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*][C@H]1Nc2c([16*])cccc2[C@@H]2C=CC[C@@H]12,2,13,2,1.8218,169.22699999999998,12.03,1,1,0,0.3333333333333333,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[4*][C@]1([15*])C[C@]12C[C@]2([15*])C,2,6,3,1.7228999999999999,79.12199999999999,0.0,0,0,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*][C@@]1([15*])C[C@]12C[C@]2([15*])C,2,6,3,1.7228999999999999,79.12199999999999,0.0,0,0,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@@H]1CCC[NH+]2CCCC[C@@H]12,2,10,1,0.5553999999999994,139.24200000000002,4.44,1,0,0,1.0,1,0,0,0,0,2,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
[15*]C1([15*])C[C@@H](C)N(C)C[C@H]1C,2,9,2,1.5613000000000001,125.21499999999999,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*]C1([15*])C[C@H](C)N(C)C[C@H]1C,2,9,2,1.5613000000000001,125.21499999999999,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1c(O)ccc2c(C)c(C)c(=O)oc12,2,14,1,1.2900399999999999,189.18999999999997,50.44,1,3,0,0.18181818181818182,0,3,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
[5*][NH+]1COCC1(C)C,2,7,1,-0.8980999999999997,101.149,13.670000000000002,1,1,0,1.0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
[16*]c1ccc2[nH]c3c(c2c1)C[NH2+]CC3,2,13,1,-0.038000000000000256,172.23099999999994,32.4,2,0,0,0.2727272727272727,2,0,0,0,2,1,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
[15*][C@H]1C(=O)N2[C@@H]1CCOC21CCCCC1,2,14,1,1.6157000000000001,194.25399999999993,29.540000000000003,0,2,0,0.9090909090909091,1,2,0,0,0,3,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
[5*][NH+]1CC[C@@H]([15*])C1,2,5,2,-0.9229,70.11500000000001,4.44,1,0,0,1.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1coc2cc(C)c(Cl)c(C)c12,2,12,1,2.8776400000000013,179.62599999999995,13.14,0,1,0,0.2,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
[5*][NH+]1C[C@@H](C)C(=O)C[C@@H]1C,2,9,1,-0.6670000000000005,127.18699999999998,21.51,1,1,0,0.8571428571428571,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*][NH+]1C[C@H](C)C(=O)C[C@H]1C,2,9,1,-0.6670000000000005,127.18699999999998,21.51,1,1,0,0.8571428571428571,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*][NH+]1C[C@H](C)C(=O)C[C@@H]1C,2,9,1,-0.6670000000000005,127.18699999999998,21.51,1,1,0,0.8571428571428571,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*]C1C[C@H]([15*])C[C@@H]([15*])C1,2,6,3,2.1837,81.138,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1cccc(N)[nH+]1,2,7,1,-0.7425000000000002,94.11700000000002,40.16,1,1,0,0.0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[4*]C[C@H]([8*])Cl,2,3,2,1.0682,62.498999999999995,0.0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[5*]N1CCO[C@@H]2c3cc(O)ccc3CCC21,2,15,1,1.5446,204.24899999999997,32.7,1,3,0,0.5,1,2,0,0,1,2,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
[15*][C@@H]1COC(=O)[C@H]1[15*],2,6,2,0.2188,84.07399999999998,26.3,0,2,0,0.75,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
[15*][C@@]1(C)CCN(C)C[C@H]1C,2,9,1,1.6859,126.22299999999998,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*][C@@]1(O)CCN2CCCC[C@@H]21,2,10,1,0.48250000000000015,140.20600000000002,23.47,1,2,0,1.0,1,1,0,0,0,2,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
[15*][C@@]1(O)C[C@H]2CC[C@@]1(C)C2(C)C,2,11,1,2.0705,153.245,20.23,1,1,0,1.0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[5*]N1CC[C@@]([15*])(O)[C@H](C)C1,2,8,2,0.030399999999999983,113.15999999999998,23.47,1,2,0,1.0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[4*]C([8*])[P+](=O)[O-],2,4,2,-0.5287000000000002,75.991,40.129999999999995,0,2,1,1.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccccc1[As](C)C,2,9,1,0.8225999999999999,181.08999999999997,0.0,0,0,1,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc([P+](=O)O)c(C)c1,2,10,1,0.52962,154.105,37.3,1,1,1,0.14285714285714285,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[7*]C1CC(C)CCC1O,2,8,1,1.5051,113.17999999999999,20.23,1,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1([15*])C[C@@H](C)CN(C)C1,2,8,2,1.1728,111.188,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1Nc2c([16*])cccc2[C@@H]2C=CC[C@H]12,2,13,2,1.8218,169.22699999999998,12.03,1,1,0,0.3333333333333333,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*][C@H]1C(=O)N2[C@H]1CCOC21CCCCC1,2,14,1,1.6157000000000001,194.25399999999993,29.540000000000003,0,2,0,0.9090909090909091,1,2,0,0,0,3,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
[4*][C@@]1([15*])C[C@]12C[C@@]2([15*])C,2,6,3,1.7228999999999999,79.12199999999999,0.0,0,0,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*][C@H]1[C@H]2C(=O)CCC[C@H]2ON1C,2,11,1,0.4765999999999999,154.189,29.54,0,3,0,0.875,1,2,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
[4*]CC1=Nc2ccccc2C(C)[N+]1=O,2,13,1,2.537700000000001,174.20299999999997,32.44,0,2,1,0.3,2,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[6*]C(=O)N/N=C1/CCCC1[15*],2,9,2,1.123,124.14299999999999,41.46,1,2,1,0.6666666666666666,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1([15*])CC[C@@H](O)[C@@H]1C,2,7,2,0.992,98.14499999999998,20.23,1,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]C(C)(C)C(C)C(C)=O,2,8,1,1.9593,113.17999999999999,17.07,0,1,2,0.8571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1c(C)cc2c(c1C)C(=O)C(C)C2O,2,14,1,1.34384,189.234,37.3,1,2,0,0.4166666666666667,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1csnc1Br,2,6,1,1.0802,163.019,12.89,0,2,0,0.0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
[16*]c1ccoc1[Si](C)(C)C(C)(C)C,2,12,1,2.1696999999999997,181.331,13.14,0,1,1,0.6,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[16*]c1ccccc1[Se](C)=O,2,9,1,0.11999999999999988,186.09199999999998,17.07,0,1,1,0.14285714285714285,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[3*]OS(C)(=O)=N[Si](C)(C)C,2,9,1,1.315,166.298,38.66,0,3,2,1.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@@]12C[C@@H]1CC(C)(C)CC1=C(C)C(=O)C[C@H]12,2,15,1,3.4398000000000026,203.30499999999998,17.07,0,1,0,0.7857142857142857,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1C(C)(C)CCC1([15*])O,2,8,2,1.3821,112.17199999999998,20.23,1,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(/C=[N+]2\CCC(=O)N2)cc1,2,13,1,-0.2725000000000002,174.20300000000003,32.11,1,1,1,0.2,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[15*]C1(C)C(=O)CC(O)CC1(C)C,2,11,1,1.4643,155.21699999999998,37.3,1,2,0,0.8888888888888888,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[6*]C(=O)N/N=C1/CCC[C@@H]1[15*],2,9,2,1.123,124.14299999999999,41.46,1,2,1,0.6666666666666666,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[6*]C(=O)N/N=C1/CCC[C@H]1[15*],2,9,2,1.123,124.14299999999999,41.46,1,2,1,0.6666666666666666,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(/C=[N+]2/NC(=O)CC2C)cc1,2,14,1,0.11599999999999988,188.23,32.11,1,1,1,0.2727272727272727,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
